No.paper,No.study,groupID,Country,Continent,Longitude coordinate,Latitude coordinate,MAT,MAP,NF(¦Ìg kg d),nifH gene £¨copes g-1£©,pH,Moisture(%),SOC(g kg-1),TN(g kg-1),C/N ratio,TP(g kg-1),TK(g kg-1),OlsenP(mg kg-1),AK(mg kg),NH4(mg kg),NO3(mg kg),sand (%),silt(%),Clay(%)
1,Li_1 mean,Cropland,China,Asia,NA,NA,NA,NA,300,9000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_2,Wetland,China,Asia,NA,NA,NA,NA,400,12000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_3,Forest,China,Asia,NA,NA,NA,NA,187,25000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_1,Cropland,China,Asia,NA,NA,NA,NA,561.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_2,Cropland,China,Asia,NA,NA,NA,NA,538.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_3,Cropland,China,Asia,NA,NA,NA,NA,537.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_4,Cropland,China,Asia,NA,NA,NA,NA,516.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_5,Cropland,China,Asia,NA,NA,NA,NA,458.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_6,Cropland,China,Asia,NA,NA,NA,NA,448.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_7,Cropland,China,Asia,NA,NA,NA,NA,440.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_8,Cropland,China,Asia,NA,NA,NA,NA,432.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_9,Cropland,China,Asia,NA,NA,NA,NA,415.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_10,Cropland,China,Asia,NA,NA,NA,NA,346.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_11,Cropland,China,Asia,NA,NA,NA,NA,322.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_12,Cropland,China,Asia,NA,NA,NA,NA,326.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_13,Cropland,China,Asia,NA,NA,NA,NA,311.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_14,Cropland,China,Asia,NA,NA,NA,NA,296.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_15,Cropland,China,Asia,NA,NA,NA,NA,270.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_16,Cropland,China,Asia,NA,NA,NA,NA,256.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_17,Cropland,China,Asia,NA,NA,NA,NA,271.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_18,Cropland,China,Asia,NA,NA,NA,NA,243.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_19,Cropland,China,Asia,NA,NA,NA,NA,262.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_20,Cropland,China,Asia,NA,NA,NA,NA,246.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_21,Cropland,China,Asia,NA,NA,NA,NA,262.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_22,Cropland,China,Asia,NA,NA,NA,NA,247.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_23,Cropland,China,Asia,NA,NA,NA,NA,251.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_24,Cropland,China,Asia,NA,NA,NA,NA,256.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_25,Cropland,China,Asia,NA,NA,NA,NA,258.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_26,Cropland,China,Asia,NA,NA,NA,NA,259.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_27,Cropland,China,Asia,NA,NA,NA,NA,272.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_28,Cropland,China,Asia,NA,NA,NA,NA,246.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_29,Cropland,China,Asia,NA,NA,NA,NA,272.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_30,Cropland,China,Asia,NA,NA,NA,NA,272.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_31,Wetland,China,Asia,NA,NA,NA,NA,800.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_32,Wetland,China,Asia,NA,NA,NA,NA,597.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_33,Wetland,China,Asia,NA,NA,NA,NA,568.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_34,Wetland,China,Asia,NA,NA,NA,NA,550.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_35,Wetland,China,Asia,NA,NA,NA,NA,507.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_36,Wetland,China,Asia,NA,NA,NA,NA,488.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_37,Wetland,China,Asia,NA,NA,NA,NA,488.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_38,Wetland,China,Asia,NA,NA,NA,NA,481.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_39,Wetland,China,Asia,NA,NA,NA,NA,511.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_40,Wetland,China,Asia,NA,NA,NA,NA,494.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_41,Wetland,China,Asia,NA,NA,NA,NA,451.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_42,Wetland,China,Asia,NA,NA,NA,NA,445.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_43,Wetland,China,Asia,NA,NA,NA,NA,457.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_44,Wetland,China,Asia,NA,NA,NA,NA,408.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_45,Wetland,China,Asia,NA,NA,NA,NA,399.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_46,Wetland,China,Asia,NA,NA,NA,NA,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_47,Wetland,China,Asia,NA,NA,NA,NA,418.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_48,Wetland,China,Asia,NA,NA,NA,NA,371.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_49,Wetland,China,Asia,NA,NA,NA,NA,369.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_50,Wetland,China,Asia,NA,NA,NA,NA,341.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_51,Wetland,China,Asia,NA,NA,NA,NA,365.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_52,Wetland,China,Asia,NA,NA,NA,NA,356.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_53,Wetland,China,Asia,NA,NA,NA,NA,289.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_54,Wetland,China,Asia,NA,NA,NA,NA,281.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_55,Wetland,China,Asia,NA,NA,NA,NA,261.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_56,Wetland,China,Asia,NA,NA,NA,NA,230.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_57,Wetland,China,Asia,NA,NA,NA,NA,229.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_58,Wetland,China,Asia,NA,NA,NA,NA,203.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_59,Wetland,China,Asia,NA,NA,NA,NA,189.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_60,Wetland,China,Asia,NA,NA,NA,NA,173.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_61,Forest,China,Asia,NA,NA,NA,NA,452.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_62,Forest,China,Asia,NA,NA,NA,NA,452.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_63,Forest,China,Asia,NA,NA,NA,NA,453.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_64,Forest,China,Asia,NA,NA,NA,NA,435.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_65,Forest,China,Asia,NA,NA,NA,NA,391.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_66,Forest,China,Asia,NA,NA,NA,NA,385.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_67,Forest,China,Asia,NA,NA,NA,NA,391.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_68,Forest,China,Asia,NA,NA,NA,NA,251.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_69,Forest,China,Asia,NA,NA,NA,NA,223.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_70,Forest,China,Asia,NA,NA,NA,NA,206.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_71,Forest,China,Asia,NA,NA,NA,NA,202.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_72,Forest,China,Asia,NA,NA,NA,NA,179.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_73,Forest,China,Asia,NA,NA,NA,NA,190.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_74,Forest,China,Asia,NA,NA,NA,NA,191.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_75,Forest,China,Asia,NA,NA,NA,NA,187.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_76,Forest,China,Asia,NA,NA,NA,NA,172.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_77,Forest,China,Asia,NA,NA,NA,NA,149.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_78,Forest,China,Asia,NA,NA,NA,NA,138.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_79,Forest,China,Asia,NA,NA,NA,NA,117.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_80,Forest,China,Asia,NA,NA,NA,NA,136.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_81,Forest,China,Asia,NA,NA,NA,NA,109.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_82,Forest,China,Asia,NA,NA,NA,NA,168.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_83,Forest,China,Asia,NA,NA,NA,NA,133.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_84,Forest,China,Asia,NA,NA,NA,NA,122.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_85,Forest,China,Asia,NA,NA,NA,NA,118.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_86,Forest,China,Asia,NA,NA,NA,NA,144.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_87,Forest,China,Asia,NA,NA,NA,NA,149.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_88,Forest,China,Asia,NA,NA,NA,NA,177.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_89,Forest,China,Asia,NA,NA,NA,NA,142.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_90,Forest,China,Asia,NA,NA,NA,NA,110.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Li_91,Forest,China,Asia,NA,NA,NA,NA,121.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Zhou_1 ,Cropland,China,Asia,102.4,38.62,7.9,150,450,12156,8.44,NA,13.4,1.55,8.65,1.95,NA,27.6,NA,17.1,19.2,36.9,55.4,7.7
2,Zhou_2,Cropland,China,Asia,102.4,38.62,7.9,150,457.14,18862,8.44,NA,13.4,1.55,8.65,1.95,NA,27.6,NA,17.1,19.2,36.9,55.4,7.7
2,Zhou_3,Cropland,China,Asia,102.4,38.62,7.9,150,507.14,17186,8.44,NA,13.4,1.55,8.65,1.95,NA,27.6,NA,17.1,19.2,36.9,55.4,7.7
2,Zhou_4,Cropland,China,Asia,102.4,38.62,7.9,150,557.14,18862,8.35,NA,22.1,2.18,10.14,2.58,NA,173.2,NA,31.4,34.9,36.9,55.4,7.7
2,Zhou_5,Cropland,China,Asia,102.4,38.62,7.9,150,571.43,17186,8.35,NA,22.1,2.18,10.14,2.58,NA,173.2,NA,31.4,34.9,36.9,55.4,7.7
2,Zhou_6,Cropland,China,Asia,102.4,38.62,7.9,150,635.71,24311,8.35,NA,22.1,2.18,10.14,2.58,NA,173.2,NA,31.4,34.9,36.9,55.4,7.7
2,Zhou_7,Cropland,China,Asia,102.4,38.62,7.9,150,742.86,22216,8.4,NA,15.7,1.73,9.08,2.27,NA,67.8,NA,9.04,27.5,36.9,55.4,7.7
2,Zhou_8,Cropland,China,Asia,102.4,38.62,7.9,150,814.29,20120,8.4,NA,15.7,1.73,9.08,2.27,NA,67.8,NA,9.04,27.5,36.9,55.4,7.7
2,Zhou_9,Cropland,China,Asia,102.4,38.62,7.9,150,857.14,25569,8.4,NA,15.7,1.73,9.08,2.27,NA,67.8,NA,9.04,27.5,36.9,55.4,7.7
2,Zhou_10,Cropland,China,Asia,102.4,38.62,7.9,150,921.43,38563,8.41,NA,15.7,1.85,8.49,2.04,NA,68.7,NA,7.91,32.3,36.9,55.4,7.7
2,Zhou_11,Cropland,China,Asia,102.4,38.62,7.9,150,1000,31856,8.41,NA,15.7,1.85,8.49,2.04,NA,68.7,NA,7.91,32.3,36.9,55.4,7.7
2,Zhou_12,Cropland,China,Asia,102.4,38.62,7.9,150,1064.29,29761,8.41,NA,15.7,1.85,8.49,2.04,NA,68.7,NA,7.91,32.3,36.9,55.4,7.7
3,Yang_1,Wetland,China,Asia,110.16,23.14,21.4,1726.7,154.09,  ,5.77,  ,36.58,2.2,16.63,0.74,11.95,11.38,  ,  ,  ,35.53,40.34,24.13
3,Yang_2,Wetland,China,Asia,106.82,23.74,20,1200,102,  ,5.77,  ,36.58,2.2,16.63,0.74,11.95,11.38,  ,  ,  ,35.53,40.34,24.13
3,Yang_3,Wetland,China,Asia,115.28,30.79,16,1300,104.62,  ,5.77,  ,36.58,2.2,16.63,0.74,11.95,11.38,  ,  ,  ,35.53,40.34,24.13
3,Yang_4,Wetland,China,Asia,112.49,27.21,18.2,1350,201.18,  ,5.91,  ,30.41,1.76,17.28,0.45,12.65,8.1,  ,  ,  ,22.84,45.73,31.43
3,Yang_5,Wetland,China,Asia,112.37,27.05,18.2,1350,195.59,  ,5.91,  ,30.41,1.76,17.28,0.45,12.65,8.1,  ,  ,  ,22.84,45.73,31.43
3,Yang_6,Wetland,China,Asia,115.52,30.63,16,1000,192.75,  ,5.91,  ,30.41,1.76,17.28,0.45,12.65,8.1,  ,  ,  ,22.84,45.73,31.43
3,Yang_7,Wetland,China,Asia,111.25,24.46,19.6,1530,365.91,  ,6.12,  ,50.91,2.27,22.43,0.64,7.74,11.61,  ,  ,  ,21.9,59,19.1
3,Yang_8,Wetland,China,Asia,105.81,23.34,22.5,1100,212.59,  ,6.12,  ,50.91,2.27,22.43,0.64,7.74,11.61,  ,  ,  ,21.9,59,19.1
3,Yang_9,Wetland,China,Asia,114.38,29.94,16.8,1577,372.07,  ,6.12,  ,50.91,2.27,22.43,0.64,7.74,11.61,  ,  ,  ,21.9,59,19.1
4,Hsu_1,Cropland,USA,NorthAmerica,-73.48,44.89,15,704,382,  ,8,20.4,16.7,1.3,12.85,8.9,42,  ,  ,  ,0.6,NA,NA,NA
4,Hsu_2,Cropland,USA,NorthAmerica,-73.48,44.89,15,704,392,  ,7.6,22.9,23.3,1.9,12.26,10.5,38.3,  ,  ,  ,9.2,NA,NA,NA
4,Hsu_3,Cropland,USA,NorthAmerica,-73.48,44.89,15,704,351,  ,8,21,16.9,1.3,13,12.6,54.1,  ,  ,  ,0.6,NA,NA,NA
4,Hsu_4,Cropland,USA,NorthAmerica,-73.48,44.89,15,704,190,  ,7.7,25.9,27.6,2.1,13.14,13.2,72.4,  ,  ,  ,2.7,NA,NA,NA
4,Hsu_5,Cropland,USA,NorthAmerica,-73.48,44.89,15,704,321,  ,6.5,26.4,32.4,2.7,12,1.3,65.4,  ,  ,  ,17,NA,NA,NA
5,Zhang_1 ,Wetland,China,Asia,119.71,32.6,14.5,1063,33.43,36000000,6.1,  ,12.2,1.5,8.13,2.74,  ,  ,  ,  ,  ,7.4,78,14.6
5,Zhang_2,Wetland,China,Asia,119.71,32.6,14.5,1063,26.38,26000000,6.1,  ,15.2,1.8,8.44,2.74,  ,  ,  ,  ,  ,7.4,78,14.6
5,Zhang_3,Wetland,China,Asia,119.71,32.6,14.5,1063,35.89,55900000,6.1,  ,14.4,1.7,8.47,2.74,  ,  ,  ,  ,  ,7.4,78,14.6
5,Zhang_4,Wetland,China,Asia,119.71,32.6,14.5,1063,63.8,170000000,6.1,  ,14.3,1.7,8.41,2.74,  ,  ,  ,  ,  ,7.4,78,14.6
6,Fan_1 ,Cropland,China,Asia,119.72,29.03,17.6,1200,2.59,46600000,6.55,  ,13,1.7,7.65,  ,  ,  ,  ,5.6,12,NA,NA,NA
6,Fan_2,Cropland,China,Asia,119.72,29.03,17.6,1200,4,12600000,6.55,  ,14.8,2.08,7.12,  ,  ,  ,  ,4,10.3,NA,NA,NA
7,Liu_1,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,580,NA,7.2,  ,7.7,0.6,12.83,  ,  ,  ,  ,  ,  ,51,3.2,45.8
7,Liu_2,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,560,NA,7.5,  ,7.7,0.6,12.83,  ,  ,  ,  ,  ,  ,51,3.2,45.8
7,Liu_3,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,1100,NA,7.25,  ,7.7,0.6,12.83,  ,  ,  ,  ,  ,  ,51,3.2,45.8
7,Liu_4,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,800,NA,7.55,  ,7.7,0.6,12.83,  ,  ,  ,  ,  ,  ,51,3.2,45.8
7,Liu_5,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,250,NA,9.3,  ,7.7,0.6,12.83,  ,  ,  ,  ,  ,  ,51,3.2,45.8
7,Liu_6,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,250,NA,9.2,  ,7.7,0.6,12.83,  ,  ,  ,  ,  ,  ,51,3.2,45.8
7,Liu_7,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,500,NA,8.2,  ,7.7,0.6,12.83,  ,  ,  ,  ,  ,  ,51,3.2,45.8
7,Liu_8,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,1500,NA,8.1,  ,7.7,0.6,12.83,  ,  ,  ,  ,  ,  ,51,3.2,45.8
7,Liu_9,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,390,NA,9.2,  ,7.7,0.6,12.83,  ,  ,  ,  ,  ,  ,51,3.2,45.8
7,Liu_10,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,1300,NA,9,  ,7.7,0.6,12.83,  ,  ,  ,  ,  ,  ,51,3.2,45.8
7,Liu_11,Cropland,USA,NorthAmerica,-85.2,44.3,6.6,847,500,NA,7.23,  ,9.2,0.6,15.33,  ,  ,  ,  ,  ,  ,85,8,7
7,Liu_12,Cropland,USA,NorthAmerica,-85.2,44.3,6.6,847,508,NA,7.3,  ,9.2,0.6,15.33,  ,  ,  ,  ,  ,  ,85,8,7
7,Liu_13,Cropland,USA,NorthAmerica,-85.2,44.3,6.6,847,1510,NA,7.2,  ,9.2,0.6,15.33,  ,  ,  ,  ,  ,  ,85,8,7
7,Liu_14,Cropland,USA,NorthAmerica,-85.2,44.3,6.6,847,530,NA,7.5,  ,9.2,0.6,15.33,  ,  ,  ,  ,  ,  ,85,8,7
7,Liu_15,Cropland,USA,NorthAmerica,-85.2,44.3,6.6,847,490,NA,8.4,  ,9.2,0.6,15.33,  ,  ,  ,  ,  ,  ,85,8,7
7,Liu_16,Cropland,USA,NorthAmerica,-85.2,44.3,6.6,847,480,NA,9.1,  ,9.2,0.6,15.33,  ,  ,  ,  ,  ,  ,85,8,7
7,Liu_17,Cropland,USA,NorthAmerica,-85.2,44.3,6.6,847,600,NA,7.9,  ,9.2,0.6,15.33,  ,  ,  ,  ,  ,  ,85,8,7
7,Liu_18,Cropland,USA,NorthAmerica,-85.2,44.3,6.6,847,700,NA,8.1,  ,9.2,0.6,15.33,  ,  ,  ,  ,  ,  ,85,8,7
7,Liu_19,Cropland,USA,NorthAmerica,-85.2,44.3,6.6,847,520,NA,8.8,  ,9.2,0.6,15.33,  ,  ,  ,  ,  ,  ,85,8,7
7,Liu_20,Cropland,USA,NorthAmerica,-85.2,44.3,6.6,847,530,NA,8.7,  ,9.2,0.6,15.33,  ,  ,  ,  ,  ,  ,85,8,7
8,Scheibe_1 ,Grassland,Chile,SouthAmerica,-70.549,-26.11,18.1,10,1.02,NA,8,1.5,1.7,0.16,10.63,  ,  ,  ,  ,  ,  ,NA,NA,NA
8,Scheibe_2,Grassland,Chile,SouthAmerica,-70.549,-26.11,18.1,10,0.71,NA,8,2.6,1.4,0.14,10,  ,  ,  ,  ,  ,  ,NA,NA,NA
8,Scheibe_3,Grassland,Chile,SouthAmerica,-71.17,-29.76,16.1,89,0.92,NA,7.3,0.5,6.9,0.58,11.9,  ,  ,  ,  ,  ,  ,NA,NA,NA
8,Scheibe_4,Grassland,Chile,SouthAmerica,-71.17,-29.76,16.1,89,0.4,NA,7.4,0.9,5.1,0.42,12.14,  ,  ,  ,  ,  ,  ,NA,NA,NA
8,Scheibe_5,Grassland,Chile,SouthAmerica,-71.17,-29.76,16.1,89,0.54,NA,7.4,1.3,4,0.32,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Scheibe_6,Forest,Chile,SouthAmerica,-71.06,-32.96,14.9,436,1.7,NA,6.4,3.1,50.8,2.59,19.61,  ,  ,  ,  ,  ,  ,NA,NA,NA
8,Scheibe_7,Forest,Chile,SouthAmerica,-71.06,-32.96,14.9,436,1.93,NA,6.6,3.6,34.6,1.99,17.39,  ,  ,  ,  ,  ,  ,NA,NA,NA
8,Scheibe_8,Forest,Chile,SouthAmerica,-71.06,-32.96,14.9,436,1.1,NA,6.5,3.3,30.8,1.71,18.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Scheibe_9,Forest,Chile,SouthAmerica,-73.02,-37.81,14.1,1084,1.94,NA,5,15.7,73.3,3.18,23.05,  ,  ,  ,  ,  ,  ,NA,NA,NA
8,Scheibe_10,Forest,Chile,SouthAmerica,-73.02,-37.81,14.1,1084,1.2,NA,4.9,19.2,65.2,2.78,23.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Scheibe_11,Forest,Chile,SouthAmerica,-73.02,-37.81,14.1,1084,1.79,NA,4.9,19.8,55.4,2.29,24.19,  ,  ,  ,  ,  ,  ,NA,NA,NA
9,Zhang_1 ,Wetland,China,Asia,119.71,32.6,14.5,1063,123.7,116000,NA,  ,NA,1.79,NA,  ,  ,  ,  ,  ,  ,7.4,78,14.6
9,Zhang_2,Wetland,China,Asia,119.71,32.6,14.5,1063,20.7,190000,  ,  ,  ,1.83,NA,  ,  ,  ,  ,  ,  ,7.4,78,14.6
9,Zhang_3,Wetland,China,Asia,119.71,32.6,14.5,1063,23.2,240000,  ,  ,  ,1.85,NA,  ,  ,  ,  ,  ,  ,7.4,78,14.6
9,Zhang_4,Wetland,China,Asia,119.71,32.6,14.5,1063,17.1,325000,  ,  ,  ,1.96,NA,  ,  ,  ,  ,  ,  ,7.4,78,14.6
10,Dai_1,Wetland,China,Asia,115.93,28.57,18.4,1632,1.84,3210000,5.61,23.2,20,1.87,10.7,NA,NA,7.7,37.5,3.94,0.63,NA,NA,NA
10,Dai_2,Wetland,China,Asia,115.93,28.57,18.4,1632,0.25,3280000,5.61,23.2,20,1.87,10.7,NA,NA,7.7,37.5,3.94,0.63,NA,NA,NA
10,Dai_3,Wetland,China,Asia,115.93,28.57,18.4,1632,2.3,3940000,5.16,24.4,23.6,2.3,10.26,NA,NA,59.5,59.6,4.59,0.37,NA,NA,NA
